node,degree,n_lines,betweenness,closeness,pagerank,eigenvector,x,y,lines,modes,mode_score,hub_score
400426,2,4,0.109225,0.019081,0.000615,0.0,177397.4084,656498.2245,"rail_11_1, rail_11_2, rail_20_1, rail_20_2",Suburban Rail,6,0.293331
513020,3,6,0.007993,0.019929,0.000676,0.0,182853.913,662971.511,"Mgt1-E, Mgt1-W, Mgt2-E, Mgt2-W, Mgt3-E, Mgt3-W",LRT,5,0.293329
512022,3,6,0.015855,0.020115,0.000633,0.0,179188.538,662907.714,"Grn1-N, Grn1-S, Grn2-N, Grn2-S, Grn3-N, Grn3-S",LRT,5,0.293291
525587,4,4,0.012516,0.016378,0.000901,0.0,196462.7324,668172.9763,"RG-RH1, RG-RH2, RH-RG1, RH-RG2",BRT,4,0.293273
511166,3,4,0.025824,0.018623,0.000811,0.0,189630.8478,675953.8298,"LRT-L1, LRT-L2, LRT151, LRT152",LRT,5,0.293177
512117,4,3,0.012192,0.017709,0.000846,0.0,180269.9905,644515.0102,"Light-Blue_S, Turquoise_N, Turquoise_S",LRT,5,0.293131
513012,3,6,0.011616,0.020107,0.000645,0.0,179220.368,662865.157,"Mgt1-E, Mgt1-W, Mgt2-E, Mgt2-W, Mgt3-E, Mgt3-W",LRT,5,0.292893
1023,5,10,0.007056,0.011636,0.000856,0.000244,199663.8521,747644.5831,"R321-1, R321-2, R325-1, R325-2, R327-1, R327-2, R328-1, R328-2, R330-1, R330-2",BRT,4,0.292888
512020,3,6,0.013551,0.020121,0.000633,0.0,179784.3637,663723.5648,"Grn1-N, Grn1-S, Grn2-N, Grn2-S, Grn3-N, Grn3-S",LRT,5,0.292324
400254,2,6,0.089168,0.018174,0.000649,0.0,195819.701,675833.1316,"rail_10_1, rail_10_2, rail_13_1, rail_13_2, rail_15_1, rail_15_2",Suburban Rail,6,0.29226
524002,5,2,0.048897,0.019174,0.000511,3e-06,187756.5446,656530.0024,"East-N, East-S",LRT,5,0.292059
512055,3,6,0.010653,0.019759,0.000668,0.0,178924.2862,660924.6246,"Grn1-N, Grn1-S, Grn2-N, Grn2-S, Grn3-N, Grn3-S",LRT,5,0.291835
513002,3,6,0.006683,0.02,0.000659,0.0,178880.9137,663040.5548,"Mgt1-E, Mgt1-W, Mgt2-E, Mgt2-W, Mgt3-E, Mgt3-W",LRT,5,0.291387
511250,2,4,0.085591,0.019459,0.00065,0.0,183945.0316,676740.5434,"LRT121, LRT122, LRT131, LRT132",LRT,5,0.290964
516007,3,4,0.0117,0.018823,0.000825,0.0,176871.1969,655199.6526,"ART1-1, ART1-2, ART2-1, ART2-2",LRT,5,0.290524
525578,4,4,0.035773,0.018443,0.000632,0.0,189931.1036,666830.8553,"RG-RH1, RG-RH2, RH-RG1, RH-RG2",BRT,4,0.290075
31611,4,10,0.01551,0.010979,0.000985,0.000637,206870.3783,748712.1066,"rail_1_1, rail_1_2, rail_2_1, rail_2_2, rail_3_1, rail_3_2, rail_4_1, rail_4_2, rail_5_1, rail_5_2","HighSpeed Rail, Interurban Rail",8,0.289905
1021,5,10,0.012341,0.01169,0.00076,0.012234,200748.2762,746290.8966,"R321-1, R321-2, R325-1, R325-2, R327-1, R327-2, R328-1, R328-2, R330-1, R330-2",BRT,4,0.289793
521071,3,4,0.012658,0.018488,0.000841,0.0,190212.1762,673771.3212,"East-N, East-S, M1-KS-LOD, M1-LOD-KS","LRT, Metro",6,0.289757
512011,2,6,0.015969,0.019873,0.000755,0.0,179789.8384,668308.5598,"Grn1-N, Grn1-S, Grn2-N, Grn2-S, Grn3-N, Grn3-S",LRT,5,0.289562
51150,4,6,0.008923,0.011829,0.001137,0.0,220609.9952,628087.1968,"LRT31, LRT32, LRT61, LRT62, LRT81, LRT82",LRT,5,0.28929
523025,3,4,0.024781,0.019337,0.000724,0.0,187241.2756,663059.8097,"East-N, East-S, Me03-L, Me03-R","LRT, Metro",6,0.288672
515045,4,4,0.000614,0.018332,0.000753,1e-06,188649.161,648273.2337,"BRT1-1, BRT1-2, BRT2-1, BRT2-2",BRT,4,0.28857
511249,2,4,0.085185,0.019282,0.000646,0.0,184291.034,678154.5697,"LRT121, LRT122, LRT131, LRT132",LRT,5,0.288477
513022,2,6,0.005399,0.019838,0.000784,0.0,183950.547,662986.159,"Mgt1-E, Mgt1-W, Mgt2-E, Mgt2-W, Mgt3-E, Mgt3-W",LRT,5,0.288251
36190,6,3,0.000978,0.01175,0.000477,0.138679,201658.6886,745336.275,"m0120a, m0220a, m0720a",BRT,4,0.288227
516026,4,4,0.019161,0.018998,0.000632,0.0,181565.717,652436.0143,"ART1-1, ART1-2, ART2-1, ART2-2",LRT,5,0.288001
516025,4,4,0.018877,0.019006,0.00063,0.0,181277.1195,652405.8345,"ART1-1, ART1-2, ART2-1, ART2-2",LRT,5,0.287797
512031,2,4,0.07196,0.019437,0.000674,0.0,178875.779,657406.142,"Grn1-N, Grn1-S, Grn3-N, Grn3-S",LRT,5,0.287698
525088,5,3,0.012703,0.018433,0.000612,1e-06,190583.1498,652231.9665,"East-S, M1-KS-LOD, M1-LOD-KS","LRT, Metro",6,0.287678
521049,4,4,0.021598,0.018559,0.000652,0.0,185146.0403,653071.6668,"M1-KS-LOD, M1-LOD-KS, Yelw-N, Yelw-S","BRT, Metro",6,0.28735
511010,2,6,0.012618,0.01996,0.00074,0.0,182285.706,665861.174,"Red-N, Red-S, Red2-N, Red2-S, Shut-N, Shut-S",LRT,5,0.287126
525097,4,2,0.004456,0.019739,0.000717,0.0,179380.5179,660677.1954,"BluRT1, BluRT2",BRT,4,0.287116
516009,4,4,0.003062,0.018898,0.000688,0.0,177369.7714,654999.5628,"ART1-1, ART1-2, ART2-1, ART2-2",LRT,5,0.286925
521032,3,4,0.009753,0.019127,0.000771,0.0,185149.5562,673021.477,"M1-KS-LOD, M1-LOD-KS, M1-RA-RE, M1-RE-RA",Metro,6,0.285918
511248,2,4,0.084783,0.019018,0.000646,0.0,185141.0951,680239.4503,"LRT121, LRT122, LRT131, LRT132",LRT,5,0.285775
34005,4,6,0.102428,0.011333,0.000814,0.000595,205619.324,745589.6,"lrt01, lrt02, lrt03, lrt04, lrt07, lrt08",LRT,5,0.285723
512007,3,4,0.004416,0.020007,0.000719,2e-06,181450.4606,668352.4672,"Grn1-N, Grn1-S, Grn3-N, Grn3-S",LRT,5,0.285659
521067,3,4,0.006197,0.019093,0.000784,0.0,186324.3613,672814.9079,"M1-KS-LOD, M1-LOD-KS, Yelw-N, Yelw-S","BRT, Metro",6,0.285657
400181,4,4,0.060244,0.018102,0.000532,5e-06,186857.32,647197.0753,"rail_19_1, rail_19_2, rail_20_1, rail_20_2",Suburban Rail,6,0.284975
400253,2,6,0.088626,0.017297,0.00066,0.0,198005.6755,681917.1669,"rail_10_1, rail_10_2, rail_13_1, rail_13_2, rail_15_1, rail_15_2",Suburban Rail,6,0.284802
511011,2,6,0.013521,0.020217,0.000693,2e-06,181469.726,665603.5416,"Red-N, Red-S, Red2-N, Red2-S, Shut-N, Shut-S",LRT,5,0.284163
512037,4,2,0.00448,0.018827,0.000764,0.0,177875.687,654906.295,"Grn1-N, Grn1-S",LRT,5,0.284108
525321,4,2,0.003132,0.019565,0.000707,0.0,181943.3541,674529.2103,"Hz-KS1, Hz-KS2",BRT,4,0.28351
511245,2,4,0.087269,0.017897,0.000706,0.0,187605.7211,687429.0177,"LRT121, LRT122, LRT131, LRT132",LRT,5,0.283499
525201,4,2,0.041893,0.018771,0.000628,0.0,181432.4474,650612.9576,"BluRT1, BluRT2",BRT,4,0.28305
512013,2,6,0.016084,0.019906,0.000699,0.0,179680.02,667490.7786,"Grn1-N, Grn1-S, Grn2-N, Grn2-S, Grn3-N, Grn3-S",LRT,5,0.282957
521010,4,2,0.056413,0.019018,0.000555,0.0,181202.6505,652494.4299,"M1-RA-RE, M1-RE-RA",Metro,6,0.282828
51022,5,5,0.066806,0.012669,0.000731,2e-06,219277.3891,632862.3853,"LRT11, LRT12, LRT21, LRT22, LRT9",LRT,5,0.282712
522006,4,2,0.008522,0.020184,0.000632,3e-06,180843.9582,664399.2502,"Me02-E, Me02-W",Metro,6,0.282525
521004,4,2,0.02434,0.017756,0.000764,3e-06,182316.6609,644585.2208,"M1-RA-RE, M1-RE-RA",Metro,6,0.2825
521047,4,4,0.024019,0.018131,0.000637,0.0,185201.7616,650581.91,"M1-KS-LOD, M1-LOD-KS, Yelw-N, Yelw-S","BRT, Metro",6,0.282417
511036,4,4,0.004119,0.018722,0.00066,0.0,176632.4499,655373.968,"Red-N, Red-S, Red2-N, Red2-S",LRT,5,0.282243
516023,4,4,0.010233,0.018828,0.000629,0.0,180318.8812,652527.7142,"ART1-1, ART1-2, ART2-1, ART2-2",LRT,5,0.282045
511095,4,2,0.036558,0.017112,0.000765,0.0,174897.9672,643266.2702,"L2-N, L2-S",LRT,5,0.281763
512077,4,4,0.027228,0.012419,0.001063,0.0,159676.7102,619002.5689,"Orange_N, Orange_S, RedN, RedS",LRT,5,0.281544
512029,2,4,0.073952,0.019535,0.00061,0.0,179022.217,658377.593,"Grn1-N, Grn1-S, Grn3-N, Grn3-S",LRT,5,0.281542
511255,3,4,0.002177,0.019569,0.000729,5e-06,182475.7774,674797.8934,"LRT121, LRT122, LRT131, LRT132",LRT,5,0.281535
511247,2,4,0.08441,0.018476,0.000655,0.0,186945.0934,684866.7012,"LRT121, LRT122, LRT131, LRT132",LRT,5,0.281439
400248,2,6,0.088083,0.016659,0.000684,0.0,199720.8515,686733.5471,"rail_10_1, rail_10_2, rail_13_1, rail_13_2, rail_15_1, rail_15_2",Suburban Rail,6,0.281309
511013,2,6,0.015484,0.020184,0.000663,2e-06,180528.702,664934.157,"Red-N, Red-S, Red2-N, Red2-S, Shut-N, Shut-S",LRT,5,0.280876
511014,2,6,0.015271,0.020119,0.000668,0.0,180270.096,664258.956,"Red-N, Red-S, Red2-N, Red2-S, Shut-N, Shut-S",LRT,5,0.280782
523023,2,4,0.024603,0.019282,0.000797,0.0,185619.2081,661445.1576,"East-N, East-S, Me03-L, Me03-R","LRT, Metro",6,0.280643
463642,4,14,0.015856,0.008499,0.000908,1e-06,180712.9747,572414.8924,"rail_17_1, rail_17_2, rail_20_1, rail_20_2, rail_21_1, rail_21_2, rail_22_1, rail_22_2, rail_23_1, rail_23_2, rail_3_1, rail_3_2, rail_4_1, rail_4_2","Interurban Rail, Suburban Rail",7,0.280624
36643,5,4,0.025776,0.011703,0.000729,0.06177,202101.449,744945.8354,"m0510a, m0520a, m0610a, m0620a",BRT,4,0.280341
34085,8,4,0.002345,0.011742,0.000655,0.001274,198690.6659,748473.5219,"lrt03, lrt04, lrt07, lrt08",LRT,5,0.280129
513021,2,6,0.005602,0.019864,0.000716,0.0,183239.884,663054.641,"Mgt1-E, Mgt1-W, Mgt2-E, Mgt2-W, Mgt3-E, Mgt3-W",LRT,5,0.280025
515078,3,4,0.002717,0.01841,0.000801,0.0,190618.1317,652006.1632,"BRT1-1, BRT1-2, BRT2-1, BRT2-2",BRT,4,0.279551
512015,2,6,0.016295,0.019959,0.000667,0.0,179746.2489,666607.3432,"Grn1-N, Grn1-S, Grn2-N, Grn2-S, Grn3-N, Grn3-S",LRT,5,0.279502
525065,4,2,0.028298,0.018997,0.000629,0.0,181594.1449,652442.3204,"BluRT1, BluRT2",BRT,4,0.279413
513001,5,2,0.016434,0.020332,0.000434,1.8e-05,180941.712,665543.166,"Mgt1-E, Mgt2-E",LRT,5,0.279318
521063,3,4,0.012241,0.019838,0.000652,0.0,182078.0371,670995.1837,"M1-KS-LOD, M1-LOD-KS, M1-RA-RE, M1-RE-RA",Metro,6,0.279053
511034,3,4,0.006001,0.018648,0.000767,0.0,175854.3455,655791.7548,"Red-N, Red-S, Red2-N, Red2-S",LRT,5,0.279028
512008,3,4,0.003507,0.019921,0.000676,0.0,181488.526,668911.589,"Grn1-N, Grn1-S, Grn3-N, Grn3-S",LRT,5,0.278916
511258,3,4,0.009498,0.016481,0.000919,0.0,189203.7043,692300.0667,"LRT131, LRT132, LRT141, LRT142","BRT, LRT",5,0.278565
34000,6,5,0.053641,0.01155,0.000685,0.003152,203570.7475,744392.0378,"lrt02, lrt03, lrt04, lrt07, lrt08",LRT,5,0.278547
36045,6,4,0.000871,0.012142,0.000886,0.000319,196845.1485,744046.0785,"m0110a, m0620a, m0710a, m0720a",BRT,4,0.278516
522015,4,2,0.008619,0.018357,0.000741,0.0,190934.2245,665562.9191,"Me02-E, Me02-W",Metro,6,0.278478
512049,4,2,0.013681,0.019493,0.000635,0.0,180817.75,657538.817,"Grn2-N, Grn2-S",LRT,5,0.278429
521027,3,4,0.012842,0.020009,0.000632,0.0,181293.6437,668110.8256,"M1-KS-LOD, M1-LOD-KS, M1-RA-RE, M1-RE-RA",Metro,6,0.278417
515018,4,2,0.022057,0.018997,0.000643,0.0,181584.5034,652429.2941,"BRT1-1, BRT1-2",BRT,4,0.278337
525045,4,2,0.04068,0.018333,0.000628,1.1e-05,181562.9348,646631.6706,"BluRT1, BluRT2",BRT,4,0.278332
525559,3,4,0.010315,0.018372,0.000767,0.0,184078.6882,652581.4135,"ART1-1, ART1-2, ART2-1, ART2-2",LRT,5,0.278255
988342,2,6,0.087542,0.015834,0.000724,1e-06,200824.7701,693895.5506,"rail_10_1, rail_10_2, rail_13_1, rail_13_2, rail_15_1, rail_15_2",Suburban Rail,6,0.278117
511254,4,4,0.003037,0.019755,0.000549,2e-05,183017.2425,674573.2911,"LRT121, LRT122, LRT131, LRT132",LRT,5,0.277956
515037,4,4,0.000757,0.01828,0.00067,0.0,189292.1133,649395.4525,"BRT1-1, BRT1-2, BRT2-1, BRT2-2",BRT,4,0.277691
521028,3,4,0.011987,0.019918,0.000635,0.0,181418.5859,669064.5852,"M1-KS-LOD, M1-LOD-KS, M1-RA-RE, M1-RE-RA",Metro,6,0.277568
36099,5,5,0.013759,0.01199,0.000928,5e-05,196472.8133,745695.14,"m0110a, m0120a, m0620a, m0710a, m0720a",BRT,4,0.277379
513009,3,5,0.008394,0.019816,0.000602,0.0,178577.698,664245.162,"Mgt1-E, Mgt1-W, Mgt2-E, Mgt2-W, Mgt3-E",LRT,5,0.277016
521079,4,4,0.002839,0.018295,0.000655,0.0,190013.5272,652532.3715,"M1-KS-LOD, M1-LOD-KS, Yelw-N, Yelw-S","BRT, Metro",6,0.276797
515072,4,4,0.001607,0.018289,0.000659,0.0,189449.5681,649637.9638,"BRT1-1, BRT1-2, BRT2-1, BRT2-2",BRT,4,0.276732
1003,7,6,0.014782,0.010846,0.000692,0.000141,210373.3094,746818.709,"R1001-1, R1001-2, R1002-1, R1002-2, R331-1, R331-2",BRT,4,0.276643
31503,7,2,0.003764,0.01158,0.00087,0.000216,199905.594,746507.661,"s0110a, s0120a",Funicular,2,0.276521
523019,3,2,0.034642,0.019837,0.00065,0.0,182080.1281,670978.2674,"Me03-L, Me03-R",Metro,6,0.276349
513054,3,4,0.022286,0.019348,0.00063,0.0,186409.547,660317.641,"Mgt2-E, Mgt2-W, Mgt3-E, Mgt3-W",LRT,5,0.27599
525574,2,4,0.041094,0.019206,0.000707,0.0,187675.2299,667335.2899,"RG-RH1, RG-RH2, RH-RG1, RH-RG2",BRT,4,0.275847
511159,4,2,0.014088,0.018227,0.000708,0.0,191176.3308,677147.5987,"LRT141, LRT142","BRT, LRT",5,0.275457
512052,3,2,0.010759,0.019327,0.000763,0.0,181810.7,656308.15,"Grn2-N, Grn2-S",LRT,5,0.275013
523005,4,2,0.008764,0.019485,0.000625,0.0,180867.0398,657621.7551,"Me03-L, Me03-R",Metro,6,0.274945
523001,3,2,0.013454,0.019112,0.000765,0.0,176928.2022,658122.917,"Me03-L, Me03-R",Metro,6,0.274336
513013,2,6,0.009651,0.02009,0.000638,0.0,179512.864,662711.165,"Mgt1-E, Mgt1-W, Mgt2-E, Mgt2-W, Mgt3-E, Mgt3-W",LRT,5,0.274243
525059,4,2,0.02123,0.01879,0.000628,0.0,181461.1608,650779.8747,"BluRT1, BluRT2",BRT,4,0.274091
512023,2,6,0.011394,0.020013,0.000635,0.0,178969.3747,662429.9677,"Grn1-N, Grn1-S, Grn2-N, Grn2-S, Grn3-N, Grn3-S",LRT,5,0.27395
523024,2,4,0.024672,0.019303,0.000742,0.0,186463.4217,662301.1337,"East-N, East-S, Me03-L, Me03-R","LRT, Metro",6,0.273872
521035,5,3,0.014668,0.018317,0.0005,1e-06,189378.654667,649587.490133,"M1-KS-LOD, M1-LOD-KS, Yelw-S","BRT, Metro",6,0.273362
512024,2,6,0.01081,0.019912,0.00064,0.0,178802.323,661907.317,"Grn1-N, Grn1-S, Grn2-N, Grn2-S, Grn3-N, Grn3-S",LRT,5,0.273293
513010,2,6,0.003613,0.01986,0.000669,0.0,178742.722,663761.168,"Mgt1-E, Mgt1-W, Mgt2-E, Mgt2-W, Mgt3-E, Mgt3-W",LRT,5,0.273206
512025,2,6,0.010288,0.019789,0.00065,0.0,178634.1559,661227.7808,"Grn1-N, Grn1-S, Grn2-N, Grn2-S, Grn3-N, Grn3-S",LRT,5,0.273155
400441,2,8,0.053785,0.015854,0.000703,1e-06,186431.8946,638813.7428,"rail_15_1, rail_15_2, rail_17_1, rail_17_2, rail_3_1, rail_3_2, rail_4_1, rail_4_2","Interurban Rail, Suburban Rail",7,0.273051
525322,3,2,0.002509,0.019457,0.000767,0.0,181576.5133,674642.1474,"Hz-KS1, Hz-KS2",BRT,4,0.273021
515026,4,2,0.005981,0.019005,0.000654,0.0,181260.3448,652398.1122,"BRT1-1, BRT1-2",BRT,4,0.272753
513031,3,2,0.011611,0.019736,0.00071,2e-06,185577.134,663896.041,"Mgt1-E, Mgt1-W",LRT,5,0.272726
525515,3,2,0.027187,0.018265,0.00077,0.0,190378.5453,667136.1308,"BRT-1, BRT-2",BRT,4,0.272703
36236,3,4,0.017721,0.015641,0.000906,0.0,191882.3717,705024.9536,"brt051, brt052, brt061, brt062",BRT,4,0.272387
512005,3,3,0.025245,0.020053,0.000584,2e-06,182569.9357,668135.0639,"Grn1-N, Grn1-S, Grn3-S",LRT,5,0.272167
1006,5,12,0.000536,0.010595,0.000697,1e-06,208661.7429,751573.1809,"R1001-1, R1001-2, R1002-1, R1002-2, R1003-1, R1003-2, R321-1, R321-2, R322-1, R322-2, R323-1, R323-2",BRT,4,0.272078
1015,4,8,0.029684,0.01119,0.000876,0.000202,206863.4339,746196.5039,"R321-1, R321-2, R322-1, R322-2, R329-1, R329-2, R331-1, R331-2",BRT,4,0.272028
512063,3,2,0.004067,0.019527,0.000748,0.0,184938.325,668661.04,"Grn1-N, Grn1-S",LRT,5,0.271998
512017,2,6,0.006836,0.019944,0.00064,0.0,179581.8434,665407.6848,"Grn1-N, Grn1-S, Grn2-N, Grn2-S, Grn3-N, Grn3-S",LRT,5,0.271809
400460,3,8,0.001141,0.016802,0.00067,3e-06,196343.0087,644492.4792,"rail_18_1, rail_18_2, rail_19_1, rail_19_2, rail_1_1, rail_1_2, rail_20_1, rail_20_2","Interurban Rail, Suburban Rail",7,0.271436
511241,3,4,0.01348,0.017421,0.000774,0.0,187959.1957,688894.763,"LRT141, LRT142, LRT151, LRT152","BRT, LRT",5,0.271289
525087,3,2,0.022559,0.019445,0.000683,0.0,182618.4794,657699.0079,"BluRT1, BluRT2",BRT,4,0.271286
511076,3,4,0.043494,0.016655,0.000727,0.0,175123.2638,639831.98,"L1-N, L1-S, L2-N, L2-S",LRT,5,0.27128
525579,3,4,0.034562,0.018269,0.000633,0.0,190369.1658,667140.4885,"RG-RH1, RG-RH2, RH-RG1, RH-RG2",BRT,4,0.271177
511039,3,4,0.015015,0.019619,0.000596,0.0,185771.8767,667548.3312,"Red2-N, Red2-S, Shut-N, Shut-S",LRT,5,0.271111
511048,4,4,0.011251,0.014465,0.000877,0.0,166106.8119,633143.9628,"L1-N, L1-S, L2-N, L2-S",LRT,5,0.271093
512018,2,6,0.00662,0.019929,0.000635,0.0,179621.7743,664631.9005,"Grn1-N, Grn1-S, Grn2-N, Grn2-S, Grn3-N, Grn3-S",LRT,5,0.270997
525244,3,2,0.025786,0.020003,0.000625,0.0,183453.2338,666598.9138,"Yelw-N, Yelw-S",BRT,4,0.270935
523021,2,2,0.033476,0.019604,0.00076,0.0,182410.5597,673635.1326,"Me03-L, Me03-R",Metro,6,0.270641
525234,3,2,0.025487,0.020019,0.000621,0.0,182748.8467,668202.1776,"Yelw-N, Yelw-S",BRT,4,0.270401
513018,2,6,0.002902,0.019771,0.000655,0.0,182294.831,663024.84,"Mgt1-E, Mgt1-W, Mgt2-E, Mgt2-W, Mgt3-E, Mgt3-W",LRT,5,0.270293
515801,3,4,0.002654,0.018392,0.000728,0.0,190432.3273,651797.4403,"BRT1-1, BRT1-2, BRT2-1, BRT2-2",BRT,4,0.27026
511129,3,4,0.004596,0.016464,0.000869,0.0,188457.3834,692385.0077,"LRT131, LRT132, LRT141, LRT142","BRT, LRT",5,0.26995
511257,3,4,0.016308,0.016612,0.000816,0.0,186656.8249,691047.6808,"LRT121, LRT122, LRT151, LRT152",LRT,5,0.269932
513015,2,6,0.003935,0.019969,0.000633,0.0,180419.999,662466.155,"Mgt1-E, Mgt1-W, Mgt2-E, Mgt2-W, Mgt3-E, Mgt3-W",LRT,5,0.269907
512039,4,3,0.047069,0.019572,0.000392,0.0,181973.9861,674514.2549,"Grn2-S, LRT122, LRT132",LRT,5,0.2698
511029,3,4,0.012149,0.019069,0.000636,0.0,176802.9861,658156.1224,"Red-N, Red-S, Red2-N, Red2-S",LRT,5,0.269429
36645,6,4,0.005829,0.012035,0.000804,0.000209,196616.1012,745390.8372,"m0110a, m0120a, m0620a, m0710a",BRT,4,0.269314
525575,2,4,0.039904,0.019057,0.00067,0.0,188091.4391,667442.7579,"RG-RH1, RG-RH2, RH-RG1, RH-RG2",BRT,4,0.269302
512073,3,3,0.002866,0.016936,0.000881,0.0,176165.9537,640990.6824,"Light-Blue_S, Turquoise_N, Turquoise_S",LRT,5,0.269178
525240,4,2,0.01625,0.019487,0.000552,0.0,180761.1249,657675.1802,"Yelw-N, Yelw-S",BRT,4,0.269146
525246,3,2,0.021504,0.020005,0.000625,0.0,183105.2001,664726.8626,"Yelw-N, Yelw-S",BRT,4,0.269052
512095,3,4,0.084919,0.013229,0.000829,0.0,162241.2174,622431.3284,"Orange_N, Orange_S, RedN, RedS",LRT,5,0.268994
523018,3,2,0.029739,0.019726,0.000616,0.0,183457.2826,670228.1076,"Me03-L, Me03-R",Metro,6,0.2688
51033,6,6,0.003133,0.011865,0.000723,1e-06,215238.824,629378.6201,"LRT11, LRT12, LRT21, LRT22, LRT81, LRT82",LRT,5,0.26849
513016,2,6,0.003043,0.019832,0.000633,0.0,180902.482,662426.024,"Mgt1-E, Mgt1-W, Mgt2-E, Mgt2-W, Mgt3-E, Mgt3-W",LRT,5,0.268224
400500,4,4,0.023893,0.018738,0.000475,2e-06,189454.885,675489.7704,"rail_17_1, rail_17_2, rail_20_1, rail_20_2",Suburban Rail,6,0.26801
1004,4,8,0.024688,0.010781,0.000894,4.1e-05,208615.2535,749722.9198,"R1001-1, R1001-2, R321-1, R321-2, R322-1, R322-2, R329-1, R329-2",BRT,4,0.267988
515008,4,2,0.015842,0.018379,0.000628,0.0,184061.4,652539.6259,"BRT1-1, BRT1-2",BRT,4,0.267707
513017,2,6,0.002214,0.019729,0.000637,0.0,181300.111,662403.167,"Mgt1-E, Mgt1-W, Mgt2-E, Mgt2-W, Mgt3-E, Mgt3-W",LRT,5,0.267277
513019,2,6,0.002174,0.019648,0.000642,0.0,181859.605,662694.655,"Mgt1-E, Mgt1-W, Mgt2-E, Mgt2-W, Mgt3-E, Mgt3-W",LRT,5,0.267177
522012,3,2,0.023767,0.019498,0.000642,0.0,187018.5855,664535.8308,"Me02-E, Me02-W",Metro,6,0.267157
525308,4,2,0.008799,0.018635,0.000628,2e-06,186350.411,676527.1095,"Hz-KS1, Hz-KS2",BRT,4,0.267058
525248,3,2,0.018714,0.019964,0.000621,0.0,182634.2606,662908.7932,"Yelw-N, Yelw-S",BRT,4,0.266834
522027,3,2,0.020603,0.019714,0.000632,0.0,185304.2168,664781.6689,"Me02-E, Me02-W",Metro,6,0.266677
516039,3,4,0.0,0.018401,0.000707,0.0,184063.3676,652356.4477,"ART1-1, ART1-2, ART2-1, ART2-2",LRT,5,0.266455
36347,4,10,0.000651,0.011588,0.000803,0.000512,200142.181,747363.099,"m0110a, m0120a, m0210a, m0220a, m0610a, m0620a, m0710a, m0720a, m0910a, m0920a",BRT,4,0.266397
51021,4,7,0.003008,0.012609,0.000865,1e-06,219688.9636,632791.8999,"LRT11, LRT12, LRT21, LRT22, LRT31, LRT32, LRT9",LRT,5,0.266391
516010,3,4,0.002862,0.018821,0.000663,0.0,177815.3666,654886.9194,"ART1-1, ART1-2, ART2-1, ART2-2",LRT,5,0.266372
511204,3,4,0.00755,0.016827,0.0008,0.0,188053.3634,691042.7619,"LRT141, LRT142, LRT151, LRT152","BRT, LRT",5,0.266095
516024,3,4,0.010665,0.01887,0.000629,0.0,180645.6935,652484.6083,"ART1-1, ART1-2, ART2-1, ART2-2",LRT,5,0.266007
515048,3,2,0.010785,0.018347,0.000766,0.0,185094.9941,651876.3866,"BRT2-1, BRT2-2",BRT,4,0.265815
512110,4,3,0.002062,0.017405,0.000687,0.0,179023.0115,644069.7912,"Light-Blue_S, Turquoise_N, Turquoise_S",LRT,5,0.265718
512235,4,2,0.016205,0.017992,0.000641,2e-06,180477.9803,645700.7649,"Turquoise_N, Turquoise_S",LRT,5,0.265691
513005,2,4,0.006099,0.019818,0.000702,0.0,178827.0119,666096.981,"Mgt1-E, Mgt1-W, Mgt2-E, Mgt2-W",LRT,5,0.265669
525561,4,2,0.009314,0.018465,0.000628,0.0,189763.2835,677617.2489,"Hz-KS1, Hz-KS2",BRT,4,0.26566
521048,3,4,0.01729,0.018365,0.000641,0.0,185136.5701,652079.1246,"M1-KS-LOD, M1-LOD-KS, Yelw-N, Yelw-S","BRT, Metro",6,0.26559
521041,3,4,0.022076,0.018122,0.000642,0.0,187364.5792,648671.5042,"M1-KS-LOD, M1-LOD-KS, Yelw-N, Yelw-S","BRT, Metro",6,0.265383
512038,6,1,0.00201,0.018907,0.0004,1e-06,177340.531,655048.751,Grn1-N,LRT,5,0.265335
522003,3,2,0.009188,0.019819,0.000653,0.0,178554.9929,664210.6611,"Me02-E, Me02-W",Metro,6,0.265223
522011,3,2,0.019219,0.019581,0.000636,0.0,185980.398,664544.4913,"Me02-E, Me02-W",Metro,6,0.265217
525076,3,2,0.027638,0.019164,0.000637,0.0,182179.8734,654286.9695,"BluRT1, BluRT2",BRT,4,0.265074
525576,2,4,0.038713,0.018885,0.000653,0.0,188580.4386,667319.0221,"RG-RH1, RG-RH2, RH-RG1, RH-RG2",BRT,4,0.264898
525056,3,2,0.041802,0.018612,0.000628,0.0,181279.1757,649376.9131,"BluRT1, BluRT2",BRT,4,0.264795
36243,3,4,0.015309,0.01549,0.000861,0.0,192508.0329,704859.3273,"brt051, brt052, brt061, brt062",BRT,4,0.26425
516013,3,4,0.005594,0.018686,0.000646,0.0,178602.7625,654470.9418,"ART1-1, ART1-2, ART2-1, ART2-2",LRT,5,0.264035
525054,3,2,0.041799,0.018525,0.000628,0.0,181150.5313,648556.106,"BluRT1, BluRT2",BRT,4,0.263947
51182,5,4,0.059746,0.012669,0.000654,2e-06,219277.3891,632862.3853,"LRT41, LRT42, LRT51, LRT52",LRT,5,0.263855
513003,2,4,0.00552,0.020074,0.000669,2e-06,180298.4611,665704.85,"Mgt1-E, Mgt1-W, Mgt2-E, Mgt2-W",LRT,5,0.26378
