node,degree,n_lines,betweenness,closeness,pagerank,eigenvector,x,y,lines,modes,mode_score,hub_score
513004,3,4,0.006496,0.094507,0.000867,0.0,179645.1614,665882.3048,"Mgt1-E, Mgt1-W, Mgt2-E, Mgt2-W",LRT,5,0.410586
34010,4,4,0.025989,0.078132,0.000691,7e-06,210450.2539,747007.6192,"lrt01, lrt02, lrt03, lrt04",LRT,5,0.410365
513013,2,6,0.005677,0.096991,0.000717,0.0,179512.864,662711.165,"Mgt1-E, Mgt1-W, Mgt2-E, Mgt2-W, Mgt3-E, Mgt3-W",LRT,5,0.4101
516035,3,4,0.016426,0.093512,0.000732,0.0,183434.802,652130.3475,"ART1-1, ART1-2, ART2-1, ART2-2",LRT,5,0.409269
51019,2,5,0.000774,0.098116,0.000889,0.0,220473.9714,632431.6272,"LRT11, LRT12, LRT31, LRT32, LRT9",LRT,5,0.408959
513054,3,4,0.02031,0.091103,0.000708,0.0,186409.547,660317.641,"Mgt2-E, Mgt2-W, Mgt3-E, Mgt3-W",LRT,5,0.408708
512047,2,2,0.045844,0.099525,0.000647,0.0,180167.985,658411.391,"Grn2-N, Grn2-S",LRT,5,0.4087
511268,2,2,0.057628,0.098558,0.000497,0.0,185149.0609,663984.1206,"LRT-L1, LRT-L2",LRT,5,0.408394
516037,3,4,0.015136,0.092503,0.000755,0.0,183800.8332,652009.5358,"ART1-1, ART1-2, ART2-1, ART2-2",LRT,5,0.408364
512077,4,4,0.01741,0.050114,0.001193,0.0,159676.7102,619002.5689,"Orange_N, Orange_S, RedN, RedS",LRT,5,0.407822
513014,2,6,0.005119,0.096144,0.000713,0.0,179835.221,662548.522,"Mgt1-E, Mgt1-W, Mgt2-E, Mgt2-W, Mgt3-E, Mgt3-W",LRT,5,0.407742
513019,2,6,0.004924,0.095564,0.000723,0.0,181859.605,662694.655,"Mgt1-E, Mgt1-W, Mgt2-E, Mgt2-W, Mgt3-E, Mgt3-W",LRT,5,0.407633
513010,2,6,0.002602,0.095453,0.000752,0.0,178742.722,663761.168,"Mgt1-E, Mgt1-W, Mgt2-E, Mgt2-W, Mgt3-E, Mgt3-W",LRT,5,0.407251
51106,3,4,0.002279,0.103038,0.000765,0.0,220661.1561,632190.1368,"LRT61, LRT62, LRT71, LRT72",LRT,5,0.407241
511194,4,4,0.0203,0.061183,0.000982,0.0,188168.2085,688226.0389,"LRT131, LRT132, LRT151, LRT152",LRT,5,0.40698
525559,3,4,0.007607,0.090814,0.000864,0.0,184078.6882,652581.4135,"ART1-1, ART1-2, ART2-1, ART2-2",LRT,5,0.406492
51100,4,4,0.000325,0.09582,0.000742,0.0,218633.1908,632765.0626,"LRT31, LRT32, LRT51, LRT52",LRT,5,0.406374
1004,4,8,0.005245,0.070134,0.001005,2.2e-05,208615.2535,749722.9198,"R1001-1, R1001-2, R321-1, R321-2, R322-1, R322-2, R329-1, R329-2",BRT,4,0.406259
516021,2,4,0.018372,0.100802,0.000707,0.0,179277.9255,652935.5414,"ART1-1, ART1-2, ART2-1, ART2-2",LRT,5,0.405632
513025,2,4,0.021729,0.09722,0.000714,0.0,185094.1998,661529.4735,"Mgt2-E, Mgt2-W, Mgt3-E, Mgt3-W",LRT,5,0.405602
512037,4,2,0.008482,0.097906,0.000858,0.0,177875.687,654906.295,"Grn1-N, Grn1-S",LRT,5,0.405592
523010,4,2,0.019716,0.088952,0.000832,0.0,186344.1801,660087.3668,"East-N, East-S",LRT,5,0.405249
513015,2,6,0.004656,0.094913,0.000711,0.0,180419.999,662466.155,"Mgt1-E, Mgt1-W, Mgt2-E, Mgt2-W, Mgt3-E, Mgt3-W",LRT,5,0.4052
513017,2,6,0.004615,0.094591,0.000715,0.0,181300.111,662403.167,"Mgt1-E, Mgt1-W, Mgt2-E, Mgt2-W, Mgt3-E, Mgt3-W",LRT,5,0.405074
513016,2,6,0.004466,0.09443,0.000712,0.0,180902.482,662426.024,"Mgt1-E, Mgt1-W, Mgt2-E, Mgt2-W, Mgt3-E, Mgt3-W",LRT,5,0.404365
516020,2,4,0.018073,0.09995,0.000708,0.0,178798.104,653171.6464,"ART1-1, ART1-2, ART2-1, ART2-2",LRT,5,0.404113
511048,4,4,0.008804,0.069743,0.000983,0.0,166106.8119,633143.9628,"L1-N, L1-S, L2-N, L2-S",LRT,5,0.403879
36358,3,10,0.001106,0.068605,0.000939,3.5e-05,199553.3159,747481.7802,"m0110a, m0120a, m0210a, m0220a, m0610a, m0620a, m0710a, m0720a, m0910a, m0920a",BRT,4,0.403749
51023,4,4,0.001412,0.097385,0.000677,0.0,218858.2394,632613.6542,"LRT11, LRT12, LRT21, LRT22",LRT,5,0.40373
34083,5,4,0.007653,0.074019,0.000775,0.002678,200689.2724,747034.7641,"lrt03, lrt04, lrt07, lrt08",LRT,5,0.403686
516018,2,4,0.017823,0.099348,0.000712,0.0,179048.9385,653616.2646,"ART1-1, ART1-2, ART2-1, ART2-2",LRT,5,0.403281
511221,4,4,0.016893,0.060848,0.000994,0.0,187336.4932,688166.413,"LRT121, LRT122, LRT141, LRT142","BRT, LRT",5,0.403111
512046,2,2,0.045722,0.099355,0.000591,0.0,179984.009,658893.889,"Grn2-N, Grn2-S",LRT,5,0.402817
51232,3,4,0.001011,0.095081,0.000851,0.0,221324.7813,630656.0849,"LRT61, LRT62, LRT71, LRT72",LRT,5,0.402518
513063,2,4,0.021125,0.095793,0.000711,0.0,184909.4261,661035.1236,"Mgt2-E, Mgt2-W, Mgt3-E, Mgt3-W",LRT,5,0.402476
516016,2,4,0.017597,0.098692,0.000716,0.0,179319.37,654160.1145,"ART1-1, ART1-2, ART2-1, ART2-2",LRT,5,0.402437
511036,4,4,0.000174,0.093355,0.00074,0.0,176632.4499,655373.968,"Red-N, Red-S, Red2-N, Red2-S",LRT,5,0.40241
1022,3,10,0.001935,0.070266,0.000877,0.001357,200111.0645,747253.0974,"R321-1, R321-2, R325-1, R325-2, R327-1, R327-2, R328-1, R328-2, R330-1, R330-2",BRT,4,0.401783
51020,2,5,0.000765,0.097247,0.000828,0.0,220115.1767,632591.4181,"LRT11, LRT12, LRT31, LRT32, LRT9",LRT,5,0.401747
51114,3,6,0.001001,0.078401,0.00082,0.0,217646.8639,628517.6118,"LRT31, LRT32, LRT71, LRT72, LRT81, LRT82",LRT,5,0.40161
34015,2,6,0.017001,0.071126,0.000851,0.0,213076.2707,746410.3431,"lrt01, lrt02, lrt03, lrt04, lrt05, lrt06",LRT,5,0.401376
516029,2,4,0.018203,0.097519,0.000713,0.0,182001.387,652205.225,"ART1-1, ART1-2, ART2-1, ART2-2",LRT,5,0.40128
516039,3,4,0.008063,0.091376,0.000792,0.0,184063.3676,652356.4477,"ART1-1, ART1-2, ART2-1, ART2-2",LRT,5,0.400914
525060,5,2,0.018173,0.07938,0.000802,0.0,190065.5311,675928.5192,"LRT141, LRT142","BRT, LRT",5,0.400828
36361,2,10,0.000888,0.067677,0.001072,7e-06,199219.391,747653.2,"m0110a, m0120a, m0210a, m0220a, m0610a, m0620a, m0710a, m0720a, m0910a, m0920a",BRT,4,0.400818
51152,3,4,0.001046,0.095085,0.000828,0.0,221324.7813,630656.0849,"LRT61, LRT62, LRT71, LRT72",LRT,5,0.400348
36354,3,10,0.001396,0.069368,0.000888,8.3e-05,199692.9411,747726.1306,"m0110a, m0120a, m0210a, m0220a, m0610a, m0620a, m0710a, m0720a, m0910a, m0920a",BRT,4,0.400266
51185,3,4,0.00237,0.101106,0.00072,0.0,219701.6886,633028.2309,"LRT41, LRT42, LRT51, LRT52",LRT,5,0.400208
51143,4,4,0.000302,0.088776,0.000782,0.0,220366.2108,628898.5752,"LRT71, LRT72, LRT81, LRT82",LRT,5,0.400114
36193,7,5,0.002754,0.062568,0.001047,4.1e-05,197519.1282,748468.4834,"m0110a, m0120a, m0620a, m0710a, m0720a",BRT,4,0.400087
513052,2,4,0.020565,0.094489,0.000708,0.0,184778.258,660524.0864,"Mgt2-E, Mgt2-W, Mgt3-E, Mgt3-W",LRT,5,0.3996
51172,3,4,0.002009,0.096374,0.000786,0.0,221026.0576,631105.6182,"LRT61, LRT62, LRT71, LRT72",LRT,5,0.399362
36324,6,6,0.001092,0.074684,0.000772,0.027409,200806.2578,746340.085,"m0110a, m0120a, m0210a, m0620a, m0710a, m0920a",BRT,4,0.399016
51161,3,4,0.001824,0.098949,0.000744,0.0,218828.5289,632000.2937,"LRT31, LRT32, LRT41, LRT42",LRT,5,0.398699
512032,2,4,0.008877,0.097485,0.000815,0.0,178833.756,656965.026,"Grn1-N, Grn1-S, Grn3-N, Grn3-S",LRT,5,0.398666
51006,3,5,0.002419,0.072973,0.000978,0.0,221854.4309,635734.1979,"LRT10, LRT11, LRT12, LRT51, LRT52",LRT,5,0.398254
51188,3,4,0.002639,0.101038,0.000693,0.0,220905.1014,633679.6936,"LRT41, LRT42, LRT51, LRT52",LRT,5,0.397858
525203,3,3,0.011213,0.080248,0.001012,0.0,190205.0897,672448.5369,"East-N, East-S, Yelw-S","BRT, LRT",5,0.397713
51053,4,4,0.000575,0.085992,0.000791,0.0,220623.9692,628652.8022,"LRT31, LRT32, LRT81, LRT82",LRT,5,0.397374
513062,2,4,0.020051,0.093377,0.000708,0.0,185283.738,660469.3038,"Mgt2-E, Mgt2-W, Mgt3-E, Mgt3-W",LRT,5,0.397279
36108,2,8,0.004823,0.079235,0.001076,0.000323,205103.4615,745000.9238,"m0110a, m0120a, m0210a, m0220a, m0310a, m0320a, m0410a, m0820a",BRT,4,0.397125
512033,2,4,0.0089,0.097527,0.000797,0.0,178819.26,656549.422,"Grn1-N, Grn1-S, Grn3-N, Grn3-S",LRT,5,0.397037
511222,3,4,0.030387,0.061402,0.000878,0.0,187784.4449,688133.1472,"LRT121, LRT122, LRT131, LRT132",LRT,5,0.396355
1003,6,6,0.006461,0.075828,0.000777,7e-06,210373.3094,746818.709,"R1001-1, R1001-2, R1002-1, R1002-2, R331-1, R331-2",BRT,4,0.396285
513053,2,4,0.01955,0.092329,0.000707,0.0,185790.711,660414.992,"Mgt2-E, Mgt2-W, Mgt3-E, Mgt3-W",LRT,5,0.395093
36643,5,4,0.010589,0.077351,0.000819,0.061761,202101.449,744945.8354,"m0510a, m0520a, m0610a, m0620a",BRT,4,0.395
51051,3,4,0.000678,0.091018,0.000833,0.0,220477.3558,629534.1064,"LRT71, LRT72, LRT81, LRT82",LRT,5,0.394582
512059,2,2,0.046988,0.085624,0.000685,0.0,180658.707,671259.2,"Grn2-N, Grn2-S",LRT,5,0.394075
51016,3,4,0.00025,0.09263,0.000808,0.0,221306.4251,631880.9309,"LRT11, LRT12, LRT31, LRT32",LRT,5,0.393812
51228,3,4,0.00025,0.09263,0.000808,0.0,221306.4251,631880.9309,"LRT11, LRT12, LRT31, LRT32",LRT,5,0.393812
512042,2,2,0.047429,0.086097,0.000669,0.0,180566.117,670967.818,"Grn2-N, Grn2-S",LRT,5,0.393697
51167,3,4,0.00099,0.091022,0.00082,0.0,220477.3558,629534.1064,"LRT71, LRT72, LRT81, LRT82",LRT,5,0.393684
512045,2,2,0.045686,0.099293,0.000494,0.0,179554.856,658908.034,"Grn2-N, Grn2-S",LRT,5,0.39323
512058,2,2,0.046545,0.084821,0.000694,0.0,180768.128,671773.253,"Grn2-N, Grn2-S",LRT,5,0.393203
512031,2,4,0.008887,0.097489,0.000758,0.0,178875.779,657406.142,"Grn1-N, Grn1-S, Grn3-N, Grn3-S",LRT,5,0.393173
36115,4,6,0.004816,0.079414,0.001005,2.5e-05,206911.0511,746234.0276,"m0110a, m0120a, m0210a, m0220a, m0410a, m0820a",BRT,4,0.392947
36006,6,3,0.005799,0.071519,0.000991,0.049091,201723.7604,744847.2,"m0810a, m0910a, m0920a",BRT,4,0.392788
512073,3,3,0.002315,0.086683,0.000988,0.0,176165.9537,640990.6824,"Light-Blue_S, Turquoise_N, Turquoise_S",LRT,5,0.392642
51056,4,6,7.2e-05,0.064813,0.000792,2e-06,215238.824,629378.6201,"LRT11, LRT12, LRT21, LRT22, LRT81, LRT82",LRT,5,0.39254
512060,2,2,0.047868,0.086726,0.000639,0.0,180441.682,670585.112,"Grn2-N, Grn2-S",LRT,5,0.392342
512041,2,2,0.046101,0.084039,0.0007,0.0,181061.8057,672200.3317,"Grn2-N, Grn2-S",LRT,5,0.392026
51157,4,4,0.001708,0.09071,0.000647,0.0,218858.5769,629300.2407,"LRT31, LRT32, LRT41, LRT42",LRT,5,0.391615
51034,4,6,7.2e-05,0.064813,0.000779,2e-06,215238.824,629378.6201,"LRT11, LRT12, LRT21, LRT22, LRT81, LRT82",LRT,5,0.391316
511251,2,4,0.030873,0.07625,0.000746,0.0,183737.7837,676282.6117,"LRT121, LRT122, LRT131, LRT132",LRT,5,0.391061
51035,4,6,4e-06,0.064805,0.000775,2e-06,215238.824,629378.6201,"LRT11, LRT12, LRT21, LRT22, LRT81, LRT82",LRT,5,0.390832
524002,4,2,0.015822,0.082271,0.000835,0.0,187756.5446,656530.0024,"East-N, East-S",LRT,5,0.390749
512057,2,2,0.045654,0.083154,0.000703,0.0,181271.2358,672758.3055,"Grn2-N, Grn2-S",LRT,5,0.390437
34082,4,4,0.009493,0.075581,0.000727,0.004929,200953.2653,746297.0227,"lrt03, lrt04, lrt07, lrt08",LRT,5,0.390395
511033,2,4,0.008451,0.093227,0.000792,0.0,176009.6665,656232.4482,"Red-N, Red-S, Red2-N, Red2-S",LRT,5,0.389791
511265,2,2,0.043572,0.09022,0.000621,0.0,186420.3564,669938.717,"LRT-L1, LRT-L2",LRT,5,0.389788
511017,2,5,0.008198,0.092757,0.000669,0.0,177902.711,662910.17,"Red-N, Red-S, Red2-N, Red2-S, Shut-N",LRT,5,0.389787
36095,5,4,0.006907,0.059031,0.001362,5e-05,196893.4485,743436.2916,"m0610a, m0620a, m0710a, m0720a",BRT,4,0.389727
512030,2,4,0.008939,0.097596,0.000719,0.0,178960.892,657889.754,"Grn1-N, Grn1-S, Grn3-N, Grn3-S",LRT,5,0.389595
512233,3,3,0.011301,0.085642,0.000848,0.0,179769.9728,644312.9088,"Light-Blue_S, Turquoise_N, Turquoise_S",LRT,5,0.389513
51107,2,4,0.001497,0.098835,0.000799,0.0,220806.8314,632730.2013,"LRT61, LRT62, LRT71, LRT72",LRT,5,0.389246
150620,5,2,0.015832,0.101305,0.000879,1e-06,180311.7489,652543.0021,"BRT1-1, BRT1-2",BRT,4,0.389004
512056,2,2,0.045207,0.08235,0.000705,0.0,181476.4993,673270.4684,"Grn2-N, Grn2-S",LRT,5,0.388892
512043,2,2,0.048311,0.087368,0.000586,0.0,180317.261,670202.422,"Grn2-N, Grn2-S",LRT,5,0.388649
51171,2,4,0.002076,0.100612,0.000755,0.0,220534.1308,631786.0481,"LRT61, LRT62, LRT71, LRT72",LRT,5,0.388202
36190,6,3,0.001351,0.07594,0.000536,0.138735,201658.6886,745336.275,"m0120a, m0220a, m0720a",BRT,4,0.388118
51131,3,6,0.000942,0.06901,0.000819,1e-06,215635.7519,629709.0358,"LRT11, LRT12, LRT21, LRT22, LRT81, LRT82",LRT,5,0.388105
511253,4,4,0.001204,0.078459,0.000794,0.0,183073.6073,674713.8697,"LRT121, LRT122, LRT131, LRT132",LRT,5,0.387825
511250,2,4,0.030284,0.075438,0.000732,0.0,183945.0316,676740.5434,"LRT121, LRT122, LRT131, LRT132",LRT,5,0.387694
512040,2,2,0.044758,0.081774,0.000706,0.0,181602.0657,673651.0743,"Grn2-N, Grn2-S",LRT,5,0.387602
512029,2,4,0.009009,0.097761,0.000687,0.0,179022.217,658377.593,"Grn1-N, Grn1-S, Grn3-N, Grn3-S",LRT,5,0.386738
512039,3,3,0.044309,0.080447,0.000441,0.0,181973.9861,674514.2549,"Grn2-S, LRT122, LRT132",LRT,5,0.386491
51170,2,4,0.002037,0.098694,0.00076,0.0,220678.8431,631464.7734,"LRT61, LRT62, LRT71, LRT72",LRT,5,0.385906
511032,2,4,0.008369,0.093052,0.000755,0.0,176273.6836,656676.5949,"Red-N, Red-S, Red2-N, Red2-S",LRT,5,0.385818
51009,2,5,0.002533,0.082434,0.000848,0.0,222277.6546,634749.4966,"LRT10, LRT11, LRT12, LRT51, LRT52",LRT,5,0.384888
513009,2,5,0.002123,0.09441,0.000676,0.0,178577.698,664245.162,"Mgt1-E, Mgt1-W, Mgt2-E, Mgt2-W, Mgt3-E",LRT,5,0.384666
512110,4,3,0.002808,0.084562,0.000773,0.0,179023.0115,644069.7912,"Light-Blue_S, Turquoise_N, Turquoise_S",LRT,5,0.383637
511031,2,4,0.008288,0.092916,0.000732,0.0,176465.5056,657032.3969,"Red-N, Red-S, Red2-N, Red2-S",LRT,5,0.383254
511249,2,4,0.029695,0.073183,0.000726,0.0,184291.034,678154.5697,"LRT121, LRT122, LRT131, LRT132",LRT,5,0.38308
51180,2,4,0.002342,0.099572,0.00071,0.0,219938.0602,633302.2345,"LRT41, LRT42, LRT51, LRT52",LRT,5,0.382726
51130,2,6,0.001069,0.07233,0.00086,0.0,216008.0005,629693.7168,"LRT11, LRT12, LRT21, LRT22, LRT81, LRT82",LRT,5,0.382647
512235,4,2,0.012472,0.087569,0.000716,0.0,180477.9803,645700.7649,"Turquoise_N, Turquoise_S",LRT,5,0.382291
512035,3,2,0.008982,0.097717,0.000759,0.0,178967.316,655146.361,"Grn1-N, Grn1-S",LRT,5,0.382025
34018,2,6,0.016725,0.062201,0.000786,0.0,216305.7989,744582.5474,"lrt01, lrt02, lrt03, lrt04, lrt05, lrt06",LRT,5,0.381915
51181,2,4,0.002346,0.099448,0.000702,0.0,220331.3639,633362.7131,"LRT41, LRT42, LRT51, LRT52",LRT,5,0.381792
511030,2,4,0.008211,0.092688,0.000721,0.0,176759.3956,657682.5679,"Red-N, Red-S, Red2-N, Red2-S",LRT,5,0.381771
512044,2,2,0.048756,0.088486,0.000492,0.0,180151.9268,669541.1182,"Grn2-N, Grn2-S",LRT,5,0.381617
513003,2,4,0.005104,0.093441,0.000749,0.0,180298.4611,665704.85,"Mgt1-E, Mgt1-W, Mgt2-E, Mgt2-W",LRT,5,0.381446
51024,3,4,0.000691,0.088075,0.000738,0.0,220041.7877,628696.3477,"LRT31, LRT32, LRT71, LRT72",LRT,5,0.381053
467750,4,7,0.000841,0.021788,0.001158,0.0,180760.9789,574458.4182,"4.1_Arad-BS, 4.1_BS-Arad, 4.2_LRT_Shoket-BRS, 4.4_Bee'rSheva-Rahat_Main, 4.4_Rahat-Bee'rSheva_Main, 4.5_Bee'rSheva-Rahat, 4.5_Rahat-Bee'rSheva",LRT,5,0.38079
511029,2,4,0.00814,0.092549,0.000713,0.0,176802.9861,658156.1224,"Red-N, Red-S, Red2-N, Red2-S",LRT,5,0.380719
511028,2,4,0.008076,0.092468,0.00071,0.0,176504.7264,658262.5066,"Red-N, Red-S, Red2-N, Red2-S",LRT,5,0.380221
51007,2,5,0.002432,0.076642,0.000882,0.0,222136.8319,635379.7362,"LRT10, LRT11, LRT12, LRT51, LRT52",LRT,5,0.379864
511027,2,4,0.008027,0.092392,0.000707,0.0,176148.8008,658356.3537,"Red-N, Red-S, Red2-N, Red2-S",LRT,5,0.379776
511026,2,4,0.007988,0.092315,0.000706,0.0,175953.713,658809.157,"Red-N, Red-S, Red2-N, Red2-S",LRT,5,0.379516
511025,2,4,0.007967,0.092277,0.000705,0.0,175939.706,659408.156,"Red-N, Red-S, Red2-N, Red2-S",LRT,5,0.379303
511024,2,4,0.007965,0.092276,0.000704,0.0,176537.705,659623.168,"Red-N, Red-S, Red2-N, Red2-S",LRT,5,0.379202
511023,2,4,0.00797,0.092288,0.000702,0.0,176766.701,660220.168,"Red-N, Red-S, Red2-N, Red2-S",LRT,5,0.379056
511022,2,4,0.007983,0.092323,0.0007,0.0,177129.7,660677.169,"Red-N, Red-S, Red2-N, Red2-S",LRT,5,0.378863
513005,2,4,0.001289,0.092638,0.000786,0.0,178827.0119,666096.981,"Mgt1-E, Mgt1-W, Mgt2-E, Mgt2-W",LRT,5,0.378799
523015,3,2,0.016088,0.089289,0.00075,0.0,187226.0145,667999.3035,"East-N, East-S",LRT,5,0.378564
511092,3,4,0.00869,0.070409,0.000861,0.0,166272.4105,633689.4273,"L1-N, L1-S, L2-N, L2-S",LRT,5,0.378558
511021,2,4,0.008004,0.092356,0.000695,0.0,177247.704,661051.162,"Red-N, Red-S, Red2-N, Red2-S",LRT,5,0.37847
51160,2,4,0.001778,0.096193,0.000722,0.0,218592.9083,631622.2123,"LRT31, LRT32, LRT41, LRT42",LRT,5,0.378337
511248,2,4,0.029107,0.069956,0.000728,0.0,185141.0951,680239.4503,"LRT121, LRT122, LRT131, LRT132",LRT,5,0.377947
512007,2,4,0.00619,0.085784,0.00081,0.0,181450.4606,668352.4672,"Grn1-N, Grn1-S, Grn3-N, Grn3-S",LRT,5,0.377883
512146,3,3,0.002653,0.084132,0.000869,0.0,177090.4598,642158.2536,"Light-Blue_S, Turquoise_N, Turquoise_S",LRT,5,0.37783
516042,2,4,0.00714,0.089597,0.00074,0.0,184633.8822,652741.1745,"ART1-1, ART1-2, ART2-1, ART2-2",LRT,5,0.377777
511020,2,4,0.008032,0.092402,0.000686,0.0,177367.707,661481.154,"Red-N, Red-S, Red2-N, Red2-S",LRT,5,0.377745
511255,3,4,0.001293,0.079317,0.000819,0.0,182475.7774,674797.8934,"LRT121, LRT122, LRT131, LRT132",LRT,5,0.377242
511095,4,2,0.001531,0.0843,0.00086,0.0,174897.9672,643266.2702,"L2-N, L2-S",LRT,5,0.376987
51189,2,4,0.002004,0.097801,0.000681,0.0,221178.8947,633858.7295,"LRT41, LRT42, LRT51, LRT52",LRT,5,0.376853
523022,3,2,0.016299,0.087299,0.000757,0.0,187064.7687,666964.0445,"East-N, East-S",LRT,5,0.376712
511258,3,4,0.008871,0.057369,0.001028,0.0,189203.7043,692300.0667,"LRT131, LRT132, LRT141, LRT142","BRT, LRT",5,0.376461
511019,2,4,0.008072,0.092491,0.000671,0.0,177465.707,662072.158,"Red-N, Red-S, Red2-N, Red2-S",LRT,5,0.376439
512071,2,2,0.013184,0.101218,0.000738,0.0,182198.9523,655917.4024,"Grn2-N, Grn2-S",LRT,5,0.376298
34084,3,4,0.005356,0.071953,0.000854,0.000441,200114.3528,747604.6954,"lrt03, lrt04, lrt07, lrt08",LRT,5,0.375751
36318,5,5,0.000452,0.073907,0.000695,0.056906,201198.4787,745867.3194,"m0120a, m0220a, m0610a, m0720a, m0910a",BRT,4,0.375302
512008,2,4,0.006627,0.086669,0.000758,0.0,181488.526,668911.589,"Grn1-N, Grn1-S, Grn3-N, Grn3-S",LRT,5,0.374654
1025,5,8,0.001129,0.061928,0.000711,6.2e-05,197390.9113,748444.457,"R325-1, R325-2, R327-1, R327-2, R328-1, R328-2, R330-1, R330-2",BRT,4,0.37464
513006,2,4,0.001392,0.092875,0.000738,0.0,178637.9724,665571.8392,"Mgt1-E, Mgt1-W, Mgt2-E, Mgt2-W",LRT,5,0.37462
513031,3,2,0.004344,0.094306,0.000796,0.0,185577.134,663896.041,"Mgt1-E, Mgt1-W",LRT,5,0.374597
511159,4,2,0.013669,0.076622,0.000778,0.0,191176.3308,677147.5987,"LRT141, LRT142","BRT, LRT",5,0.374242
511018,2,4,0.008128,0.092616,0.000644,0.0,177524.712,662650.161,"Red-N, Red-S, Red2-N, Red2-S",LRT,5,0.374028
512006,2,4,0.005844,0.085027,0.000784,0.0,181900.5206,667878.6035,"Grn1-N, Grn1-S, Grn3-N, Grn3-S",LRT,5,0.373803
51156,2,4,0.001747,0.093797,0.000708,0.0,218667.8652,631060.416,"LRT31, LRT32, LRT41, LRT42",LRT,5,0.37343
512009,2,4,0.00713,0.087398,0.000727,0.0,181090.8203,668954.0709,"Grn1-N, Grn1-S, Grn3-N, Grn3-S",LRT,5,0.373367
511091,3,4,0.009186,0.071122,0.00079,0.0,166579.3327,634207.7964,"L1-N, L1-S, L2-N, L2-S",LRT,5,0.373327
513055,2,4,0.0061,0.089424,0.00071,0.0,186967.698,660180.754,"Mgt2-E, Mgt2-W, Mgt3-E, Mgt3-W",LRT,5,0.373254
1005,3,8,0.004622,0.067136,0.000865,3e-06,209065.7795,750548.0003,"R1001-1, R1001-2, R321-1, R321-2, R322-1, R322-2, R329-1, R329-2",BRT,4,0.373162
512054,2,4,0.00765,0.088282,0.000702,0.0,180633.8639,668898.432,"Grn1-N, Grn1-S, Grn3-N, Grn3-S",LRT,5,0.37286
515070,4,4,0.00492,0.079781,0.001055,0.0,190691.6795,652342.3207,"BRT1-1, BRT1-2, BRT2-1, BRT2-2",BRT,4,0.372525
512232,3,3,0.003131,0.085001,0.000793,0.0,179410.8023,644140.3462,"Light-Blue_S, Turquoise_N, Turquoise_S",LRT,5,0.372329
512034,2,3,0.008924,0.097563,0.000676,0.0,178940.11,656234.053,"Grn1-N, Grn1-S, Grn3-N",LRT,5,0.3723
512010,2,4,0.008178,0.088879,0.000677,0.0,180336.1305,668840.2175,"Grn1-N, Grn1-S, Grn3-N, Grn3-S",LRT,5,0.372046
525065,4,2,0.028897,0.098957,0.000707,0.0,181594.1449,652442.3204,"BluRT1, BluRT2",BRT,4,0.372
51138,3,4,0.000669,0.08681,0.000663,0.0,219279.241,628737.6193,"LRT31, LRT32, LRT71, LRT72",LRT,5,0.371963
513007,2,4,0.001556,0.093465,0.000698,0.0,178362.702,664958.144,"Mgt1-E, Mgt1-W, Mgt2-E, Mgt2-W",LRT,5,0.371776
525459,3,2,0.008994,0.093473,0.000715,0.0,175830.3334,655743.804,"ART2-1, ART2-2",LRT,5,0.371705
511245,2,4,0.027631,0.061846,0.000801,0.0,187605.7211,687429.0177,"LRT121, LRT122, LRT131, LRT132",LRT,5,0.371514
51195,3,4,0.000416,0.081634,0.000735,0.0,222517.175,633832.9355,"LRT41, LRT42, LRT71, LRT72",LRT,5,0.37125
34020,2,6,0.016447,0.057377,0.000751,0.0,218607.1612,743688.9334,"lrt01, lrt02, lrt03, lrt04, lrt05, lrt06",LRT,5,0.371207
467194,4,6,0.000744,0.020605,0.001207,0.0,182749.3463,573257.9135,"4.1_Arad-BS, 4.1_BS-Arad, 4.2_LRT_BRS-Shoket, 4.2_LRT_Shoket-BRS, 4.3_Ofakim-TelSheva, 4.3_TelSheva-Ofakim",LRT,5,0.370762
511246,2,4,0.028064,0.063488,0.000761,0.0,187124.8535,685544.2794,"LRT121, LRT122, LRT131, LRT132",LRT,5,0.370469
51155,2,4,0.00173,0.092504,0.000693,0.0,218707.2208,630461.1341,"LRT31, LRT32, LRT41, LRT42",LRT,5,0.370177
513056,2,4,0.005345,0.087774,0.000713,0.0,187546.693,660098.327,"Mgt2-E, Mgt2-W, Mgt3-E, Mgt3-W",LRT,5,0.370174
513059,2,4,0.001537,0.080977,0.000863,0.0,189943.6694,659370.2985,"Mgt2-E, Mgt2-W, Mgt3-E, Mgt3-W",LRT,5,0.370034
51104,3,4,0.001128,0.067486,0.00092,0.0,218371.0931,626508.2988,"LRT41, LRT42, LRT61, LRT62",LRT,5,0.36996
511247,2,4,0.028563,0.064169,0.000738,0.0,186945.0934,684866.7012,"LRT121, LRT122, LRT131, LRT132",LRT,5,0.369866
512067,2,2,0.044308,0.081104,0.000531,0.0,181805.6399,674075.699,"Grn2-N, Grn2-S",LRT,5,0.368945
511068,4,2,0.007956,0.085035,0.000677,0.0,179291.6713,644123.2962,"L1-N, L1-S",LRT,5,0.368836
513008,2,4,0.001776,0.093771,0.000659,0.0,178363.373,664626.754,"Mgt1-E, Mgt1-W, Mgt2-E, Mgt2-W",LRT,5,0.368652
512005,3,3,0.009377,0.085617,0.000657,0.0,182569.9357,668135.0639,"Grn1-N, Grn1-S, Grn3-S",LRT,5,0.368315
